Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
A Multi-class Detection System for&#xa0;Android Malicious Apps Based on Color Image Features,Security and Privacy in New Computing Environments,,,,10.1007/978-3-030-66922-5_13,Hua ZhangJiawei QinBoan ZhangHanbing YanJing GuoFei Gao,2021,https://link.springer.com/chapter/10.1007/978-3-030-66922-5_13,Conference paper
Data Mining and Machine Learning Techniques for Malware Detection,Rising Threats in Expert Applications and Solutions,,,,10.1007/978-981-15-6014-9_66,Niharika SharmaBhavna Arora,2021,https://link.springer.com/chapter/10.1007/978-981-15-6014-9_66,Conference paper
Malware Detection with AI: A Comprehensive Review of Trends and Challenges with Future Directions,Peer-to-Peer Networking and Applications,,,,10.1007/s12083-025-02112-7,Kritika SinghManish GaurPiyush Kumar ShuklaD. S. Yadav,2025,https://link.springer.com/article/10.1007/s12083-025-02112-7,Article
Layered obfuscation: a taxonomy of software obfuscation techniques for layered security,Cybersecurity,,,,10.1186/s42400-020-00049-3,Hui XuYangfan ZhouJiang MingMichael Lyu,2020,https://link.springer.com/article/10.1186/s42400-020-00049-3,Article
Authorship Attribution,Binary Code Fingerprinting for Cybersecurity,,,,10.1007/978-3-030-34238-8_9,Saed AlrabaeeMourad DebbabiParia ShiraniLingyu WangAmr YoussefAshkan RahimianLina NouhDjedjiga MouhebHe HuangAiman Hanna,2020,https://link.springer.com/chapter/10.1007/978-3-030-34238-8_9,Chapter
Character-based handwritten text transcription with attention networks,Neural Computing and Applications,,,,10.1007/s00521-021-05813-1,Jason PoulosRafael Valle,2021,https://link.springer.com/article/10.1007/s00521-021-05813-1,Article
Assembly Language and Operating Systems,Computer Architecture and Organization,,,,10.1007/978-981-16-5662-0_8,Shuangbao Paul Wang,2021,https://link.springer.com/chapter/10.1007/978-981-16-5662-0_8,Chapter
Do not let Next-Intent Vulnerability be your next nightmare: type system-based approach to detect it in Android apps,International Journal of Information Security,,,,10.1007/s10207-020-00491-x,Mohamed A. El-ZawawyEleonora LosioukMauro Conti,2020,https://link.springer.com/article/10.1007/s10207-020-00491-x,Article
Schema Translation,"Information Systems Reengineering, Integration and Normalization",,,,10.1007/978-3-030-79584-9_3,Joseph S. P. FongKenneth Wong Ting Yan,2021,https://link.springer.com/chapter/10.1007/978-3-030-79584-9_3,Chapter
Security Operations,CISSP Exam Certification Companion,,,,10.1007/979-8-8688-0057-3_9,Mohamed Aly Bouke,2023,https://link.springer.com/chapter/10.1007/979-8-8688-0057-3_9,Chapter
Host-Server-Based Malware Detection System for Android Platforms Using Machine Learning,Advances in Computational Intelligence and Communication Technology,,,,10.1007/978-981-15-1275-9_17,Anam FatimaSaurabh KumarMalay Kishore Dutta,2021,https://link.springer.com/chapter/10.1007/978-981-15-1275-9_17,Conference paper
Longitudinal Compliance Analysis of Android Applications with Privacy Policies,"Mobile and Ubiquitous Systems: Computing, Networking and Services",,,,10.1007/978-3-030-94822-1_16,Saad Sajid HashmiNazar WaheedGioacchino TangariMuhammad IkramStephen Smith,2022,https://link.springer.com/chapter/10.1007/978-3-030-94822-1_16,Conference paper
Explainable Artificial Intelligence for Smart City Application: A Secure and Trusted Platform,Explainable Artificial Intelligence for Cyber Security,,,,10.1007/978-3-030-96630-0_11,M. Humayun KabirKhondokar Fida HasanMohammad Kamrul HasanKeyvan Ansari,2022,https://link.springer.com/chapter/10.1007/978-3-030-96630-0_11,Chapter
Dissecting Applications Uninstallers and Removers: Are They Effective?,Information Security,,,,10.1007/978-3-031-22390-7_20,Marcus BotacinAndré Grégio,2022,https://link.springer.com/chapter/10.1007/978-3-031-22390-7_20,Conference paper
Security and Privacy Threats in IoT-Enabled Smart Cities,IoT for Sustainable Smart Cities and Society,,,,10.1007/978-3-030-89554-9_13,Aditya Sam KoshyNida FatimaParul AgarwalJoel J. P. C. Rodrigues,2022,https://link.springer.com/chapter/10.1007/978-3-030-89554-9_13,Chapter
The Tool Bag,Android Apps Security,,,,10.1007/978-1-4842-1682-8_6,Sheran Gunasekera,2020,https://link.springer.com/chapter/10.1007/978-1-4842-1682-8_6,Chapter
LOW-MAGNITUDE INFILL STRUCTURE MANIPULATION ATTACKS ON FUSED FILAMENT FABRICATION 3D PRINTERS,Critical Infrastructure Protection XVI,,,,10.1007/978-3-031-20137-0_8,Muhammad Haris RaisMuhammad AhsanVaibhav SharmaRadhika BaruaRob PrinsIrfan Ahmed,2022,https://link.springer.com/chapter/10.1007/978-3-031-20137-0_8,Conference paper
Quantum Software Tools Overview,Quantum Software Engineering,,,,10.1007/978-3-031-05324-5_12,José A. Cruz-LemusManuel A. Serrano,2022,https://link.springer.com/chapter/10.1007/978-3-031-05324-5_12,Chapter
Binary Analysis Overview,Binary Code Fingerprinting for Cybersecurity,,,,10.1007/978-3-030-34238-8_2,Saed AlrabaeeMourad DebbabiParia ShiraniLingyu WangAmr YoussefAshkan RahimianLina NouhDjedjiga MouhebHe HuangAiman Hanna,2020,https://link.springer.com/chapter/10.1007/978-3-030-34238-8_2,Chapter
Hacking Your App #2,Android Apps Security,,,,10.1007/978-1-4842-1682-8_7,Sheran Gunasekera,2020,https://link.springer.com/chapter/10.1007/978-1-4842-1682-8_7,Chapter
Validation and Feasibility of Differentially Private Local Aggregation of Real-Time Data Streams from Resource-Constrained Healthcare IoT Edge Devices,Next Generation of Internet of Things,,,,10.1007/978-981-16-0666-3_50,Niramay VaidyaSrishti ShelkeSnehkumar ShahaniJibi Abraham,2021,https://link.springer.com/chapter/10.1007/978-981-16-0666-3_50,Conference paper
Formal model for inter-component communication and its security in android,Computing,,,,10.1007/s00607-022-01069-2,Mohamed A. El-ZawawyParvez FarukiMauro Conti,2022,https://link.springer.com/article/10.1007/s00607-022-01069-2,Article
Machine Learning Aided 2D-3D Architectural Form Finding at High Resolution,Proceedings of the 2020 DigitalFUTURES,,,,10.1007/978-981-33-4400-6_15,Hang ZhangYe Huang,2021,https://link.springer.com/chapter/10.1007/978-981-33-4400-6_15,Conference paper
Investigating Protected Health Information Leakage from Android Medical Applications,Future Access Enablers for Ubiquitous and Intelligent Infrastructures,,,,10.1007/978-3-030-78459-1_23,George GrisposTalon FlynnWilliam Bradley GlissonKim-Kwang Raymond Choo,2021,https://link.springer.com/chapter/10.1007/978-3-030-78459-1_23,Conference paper
"Revisiting the Approaches, Datasets and Evaluation Parameters to Detect Android Malware: A Comparative Study from State-of-Art",Artificial Intelligence and Blockchain for Future Cybersecurity Applications,,,,10.1007/978-3-030-74575-2_7,Abu Bakkar SiddikkMd. Fahim MuntasirRifat Jahan LiaSheikh Shah Mohammad Motiur RahmanTakia IslamMamoun Alazab,2021,https://link.springer.com/chapter/10.1007/978-3-030-74575-2_7,Chapter
"Definition, approaches, and analysis of code duplication detection (2006–2020): a critical review",Neural Computing and Applications,,,,10.1007/s00521-022-07707-2,Chang-Feng ChenAzlan Mohd ZainKai-Qing Zhou,2022,https://link.springer.com/article/10.1007/s00521-022-07707-2,Article
Realization of Safety Reinforced Terminal Equipment for Secondary System of Substation,Security and Privacy in Social Networks and Big Data,,,,10.1007/978-981-16-7913-1_5,Xiaoming WangKe ZhouCongyun Wu,2021,https://link.springer.com/chapter/10.1007/978-981-16-7913-1_5,Conference paper
"Secure cloud-based mobile apps: attack taxonomy, requirements, mechanisms, tests and automation",International Journal of Information Security,,,,10.1007/s10207-023-00669-z,Francisco T. ChimucoJoão B. F. SequeirosCarolina Galvão LopesTiago M. C. SimõesMário M. FreirePedro R. M. Inácio,2023,https://link.springer.com/article/10.1007/s10207-023-00669-z,Article
Background and Related Work,Android Malware Detection using Machine Learning,,,,10.1007/978-3-030-74664-3_2,ElMouatez Billah KarbabMourad DebbabiAbdelouahid DerhabDjedjiga Mouheb,2021,https://link.springer.com/chapter/10.1007/978-3-030-74664-3_2,Chapter
A new machine learning-based method for android malware detection on imbalanced dataset,Multimedia Tools and Applications,,,,10.1007/s11042-021-10647-z,Diyana Tehrany DehkordyAbbas Rasoolzadegan,2021,https://link.springer.com/article/10.1007/s11042-021-10647-z,Article
A Detailed Analysis of Data Security Issues in Android Devices,Intelligent Data Communication Technologies and Internet of Things,,,,10.1007/978-3-030-34080-3_46,Ditipriya DuttaShubham AgarwalRia DashBhaswati Sahoo,2020,https://link.springer.com/chapter/10.1007/978-3-030-34080-3_46,Conference paper
Scalable online vetting of Android apps for measuring declared SDK versions and their consistency with API calls,Empirical Software Engineering,,,,10.1007/s10664-020-09897-6,Daoyuan WuDebin GaoDavid Lo,2021,https://link.springer.com/article/10.1007/s10664-020-09897-6,Article
Effective and Efficient Hybrid Android Malware Classification Using Pseudo-Label Stacked Auto-Encoder,Journal of Network and Systems Management,,,,10.1007/s10922-021-09634-4,Samaneh MahdavifarDima AlhadidiAli. A. Ghorbani,2021,https://link.springer.com/article/10.1007/s10922-021-09634-4,Article
"Vulnerabilities and attacks assessments in blockchain 1.0, 2.0 and 3.0: tools, analysis and countermeasures",International Journal of Information Security,,,,10.1007/s10207-023-00765-0,Ahlem HamdiLamia FouratiSamiha Ayed,2023,https://link.springer.com/article/10.1007/s10207-023-00765-0,Article
Evaluation of sports training effect based on GABP neural network and artificial intelligence,Journal of Ambient Intelligence and Humanized Computing,,,,10.1007/s12652-021-03094-z,Li YuYifan He,2021,https://link.springer.com/article/10.1007/s12652-021-03094-z,Article
Malware Analysis Lab Setup,Malware Analysis and Detection Engineering,,,,10.1007/978-1-4842-6193-4_2,Abhijit MohantaAnoop Saldanha,2020,https://link.springer.com/chapter/10.1007/978-1-4842-6193-4_2,Chapter
Debug,Ethereum Smart Contract Development in Solidity,,,,10.1007/978-981-15-6218-1_10,Gavin ZhengLongxiang GaoLiqun HuangJian Guan,2021,https://link.springer.com/chapter/10.1007/978-981-15-6218-1_10,Chapter
Exact and Linear-Time Gas-Cost Analysis,Static Analysis,,,,10.1007/978-3-030-65474-0_15,Ankush DasShaz Qadeer,2020,https://link.springer.com/chapter/10.1007/978-3-030-65474-0_15,Conference paper
HRPDF: A Software-Based Heterogeneous Redundant Proactive Defense Framework for Programmable Logic Controller,Journal of Computer Science and Technology,,,,10.1007/s11390-021-1647-7,Ke LiuJing-Yi WangQiang WeiZhen-Yong ZhangJun SunRong-Kuan MaRui-Long Deng,2021,https://link.springer.com/article/10.1007/s11390-021-1647-7,Article
Effective and Potential Implications of Blockchain Technology for Auditing,Trends and Applications in Information Systems and Technologies,,,,10.1007/978-3-030-72654-6_42,Romildo SilvaHelena InácioRui Pedro Marques,2021,https://link.springer.com/chapter/10.1007/978-3-030-72654-6_42,Conference paper
Mining Trojan Detection Based on Multi-dimensional Static Features,Science of Cyber Security,,,,10.1007/978-3-030-89137-4_4,Zixian TangQiang WangWenhao LiHuaifeng BaoFeng LiuWen Wang,2021,https://link.springer.com/chapter/10.1007/978-3-030-89137-4_4,Conference paper
Intelligent Malware Defenses,Security and Artificial Intelligence,,,,10.1007/978-3-030-98795-4_10,Azqa NadeemVera RimmerWouter JoosenSicco Verwer,2022,https://link.springer.com/chapter/10.1007/978-3-030-98795-4_10,Chapter
"A review of smart contract-based platforms, applications, and challenges",Cluster Computing,,,,10.1007/s10586-021-03491-1,Pratima SharmaRajni JindalMalaya Dutta Borah,2022,https://link.springer.com/article/10.1007/s10586-021-03491-1,Article
Blockchain-based public ecosystem for auditing security of software applications,Computing,,,,10.1007/s00607-021-00954-6,Qinwen HuMuhammad Rizwan AsgharSherali Zeadally,2021,https://link.springer.com/article/10.1007/s00607-021-00954-6,Article
A Proposed Architecture Based on CNN for Feature Selection and Classification of Android Malwares,Innovations in Smart Cities Applications Edition 3,,,,10.1007/978-3-030-37629-1_74,Soussi IlhamGhadi AbderrahimBoudhir Anouar Abdelhakim,2020,https://link.springer.com/chapter/10.1007/978-3-030-37629-1_74,Conference paper
Defense against adversarial malware using robust classifier: DAM-ROC,Sādhanā,,,,10.1007/s12046-022-01980-6,Shymala Gowri SelvaganapathySudha Sadasivam,2022,https://link.springer.com/article/10.1007/s12046-022-01980-6,Article
"Characterizing usages, updates and risks of third-party libraries in Java projects",Empirical Software Engineering,,,,10.1007/s10664-022-10131-8,Kaifeng HuangBihuan ChenCongying XuYing WangBowen ShiXin PengYijian WuYang Liu,2022,https://link.springer.com/article/10.1007/s10664-022-10131-8,Article
Reading and Understanding Code,Programming with 64-Bit ARM Assembly Language,,,,10.1007/978-1-4842-5881-1_15,Stephen Smith,2020,https://link.springer.com/chapter/10.1007/978-1-4842-5881-1_15,Chapter
Modules,Beginning Java 17 Fundamentals,,,,10.1007/978-1-4842-7307-4_10,Kishori SharanAdam L. Davis,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7307-4_10,Chapter
Coarrays in the Context of XcalableMP,XcalableMP PGAS Programming Language,,,,10.1007/978-981-15-7683-6_3,Hidetoshi IwashitaMasahiro Nakao,2021,https://link.springer.com/chapter/10.1007/978-981-15-7683-6_3,Chapter
Feature Selection for Malware Detection on the Android Platform Based on Differences of IDF Values,Journal of Computer Science and Technology,,,,10.1007/s11390-020-9323-x,Gökçer PeynirciMete EminağaoğluKorhan Karabulut,2020,https://link.springer.com/article/10.1007/s11390-020-9323-x,Article
"Large language models for software vulnerability detection: a guide for researchers on models, methods, techniques, datasets, and metrics",International Journal of Information Security,,,,10.1007/s10207-025-00992-7,Seyed Mohammad Taghavi FarFarid Feyzi,2025,https://link.springer.com/article/10.1007/s10207-025-00992-7,Article
Real SOC Analyst Stories,Jump-start Your SOC Analyst Career,,,,10.1007/978-1-4842-6904-6_8,Tyler WallJarrett Rodrick,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6904-6_8,Chapter
"On building machine learning pipelines for Android malware detection: a procedural survey of practices, challenges and opportunities",Cybersecurity,,,,10.1186/s42400-022-00119-8,Masoud Mehrabi KoushkiIbrahim AbuAlhaolAnandharaju Durai RajuYang ZhouRonnie Salvador GiagoneHuang Shengqiang,2022,https://link.springer.com/article/10.1186/s42400-022-00119-8,Article
MiBeX: Malware-Inserted Benign Datasets for Explainable Machine Learning,Interpretable Artificial Intelligence: A Perspective of Granular Computing,,,,10.1007/978-3-030-64949-4_9,Wayne StegnerTyler WestlandDavid KappTemesguen KebedeRashmi Jha,2021,https://link.springer.com/chapter/10.1007/978-3-030-64949-4_9,Chapter
An Empirical Study on Mobile Payment Credential Leaks and Their Exploits,Security and Privacy in Communication Networks,,,,10.1007/978-3-030-90022-9_5,Shangcheng ShiXianbo WangKyle ZengRonghai YangWing Cheong Lau,2021,https://link.springer.com/chapter/10.1007/978-3-030-90022-9_5,Conference paper
Identification of token contracts on Ethereum: standard compliance and beyond,International Journal of Data Science and Analytics,,,,10.1007/s41060-021-00281-1,Monika Di AngeloGernot Salzer,2021,https://link.springer.com/article/10.1007/s41060-021-00281-1,Article
"IoT malware: An attribute-based taxonomy, detection mechanisms and challenges",Peer-to-Peer Networking and Applications,,,,10.1007/s12083-023-01478-w,Princy VictorArash Habibi LashkariRongxing LuTinshu SasiPulei XiongShahrear Iqbal,2023,https://link.springer.com/article/10.1007/s12083-023-01478-w,Article
Mobile Security and Privacy,Encyclopedia of Wireless Networks,,,,10.1007/978-3-319-78262-1_292,Feng Lin,2020,https://link.springer.com/rwe/10.1007/978-3-319-78262-1_292,Reference work entry
Classification Method for Malware Detection on Android Devices,"Proceedings of the Future Technologies Conference (FTC) 2020, Volume 3",,,,10.1007/978-3-030-63092-8_54,Arthur FournierFranjieh El KhourySamuel Pierre,2021,https://link.springer.com/chapter/10.1007/978-3-030-63092-8_54,Conference paper
Explanation,The Psychology of Artificial Superintelligence,,,,10.1007/978-3-030-71842-8_3,Joachim Diederich,2021,https://link.springer.com/chapter/10.1007/978-3-030-71842-8_3,Chapter
Application intelligent search and recommendation system based on speech recognition technology,International Journal of Speech Technology,,,,10.1007/s10772-020-09703-0,Jie JiangHarry Haoxiang Wang,2020,https://link.springer.com/article/10.1007/s10772-020-09703-0,Article
A Survey of Intelligent Techniques for Android Malware Detection,Malware Analysis Using Artificial Intelligence and Deep Learning,,,,10.1007/978-3-030-62582-5_5,Rajesh KumarsMamoun AlazabWenYong Wang,2021,https://link.springer.com/chapter/10.1007/978-3-030-62582-5_5,Chapter
Have I Been Exploited?,Blockchain – ICBC 2020,,,,10.1007/978-3-030-59638-5_15,Daniel ConnellyWu-chang Feng,2020,https://link.springer.com/chapter/10.1007/978-3-030-59638-5_15,Conference paper
Spring and Kotlin,Pivotal Certified Professional Core Spring 5 Developer Exam,,,,10.1007/978-1-4842-5136-2_10,Iuliana Cosmina,2020,https://link.springer.com/chapter/10.1007/978-1-4842-5136-2_10,Chapter
"Extensible Extraction of Efficient Imperative Programs with Foreign Functions, Manually Managed Memory, and Proofs",Automated Reasoning,,,,10.1007/978-3-030-51054-1_7,Clément Pit-ClaudelPeng WangBenjamin DelawareJason GrossAdam Chlipala,2020,https://link.springer.com/chapter/10.1007/978-3-030-51054-1_7,Conference paper
Detection and robustness evaluation of android malware classifiers,Journal of Computer Virology and Hacking Techniques,,,,10.1007/s11416-021-00390-2,M. L. AnupamaP. VinodCorrado Aaron VisaggioM. A. AryaJosna PhilominaRincy RaphaelAnson PinheroK. S. AjithP. Mathiyalagan,2021,https://link.springer.com/article/10.1007/s11416-021-00390-2,Article
Mapping with Annotations,Beginning Hibernate 6,,,,10.1007/978-1-4842-7337-1_6,Joseph B. OttingerJeff LinwoodDave Minter,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7337-1_6,Chapter
Advanced Web Challenges,Handbook for CTFers,,,,10.1007/978-981-19-0336-6_3,,2022,https://link.springer.com/chapter/10.1007/978-981-19-0336-6_3,Chapter
A Usability Study of Cryptographic API Design,"Quality, Reliability, Security and Robustness in Heterogeneous Systems",,,,10.1007/978-3-030-91424-0_12,Junwei LuoXun YiFengling HanXuechao Yang,2021,https://link.springer.com/chapter/10.1007/978-3-030-91424-0_12,Conference paper
CLIPS Utilization for Automation of Models’ Translation,Software Engineering Perspectives in Intelligent Systems,,,,10.1007/978-3-030-63319-6_73,Maxim PolenovArtem KurmaleevSergey GushanskiyOmar Correa Madrigal,2020,https://link.springer.com/chapter/10.1007/978-3-030-63319-6_73,Conference paper
"Blockchain smart contracts: Applications, challenges, and future trends",Peer-to-Peer Networking and Applications,,,,10.1007/s12083-021-01127-0,Shafaq Naheed KhanFaiza LoukilChirine Ghedira-GueganElhadj BenkhelifaAnoud Bani-Hani,2021,https://link.springer.com/article/10.1007/s12083-021-01127-0,Article
Microprocessor Assurance and the Role of Theorem Proving,Handbook of Computer Architecture,,,,10.1007/978-981-15-6401-7_38-1,Shilpi GoelSandip Ray,2022,https://link.springer.com/rwe/10.1007/978-981-15-6401-7_38-1,Living reference work entry
Introduction to the Web,Handbook for CTFers,,,,10.1007/978-981-19-0336-6_1,,2022,https://link.springer.com/chapter/10.1007/978-981-19-0336-6_1,Chapter
Vulnerability Analysis in Mobile Banking and Payment Applications on Android in African Countries,Innovations and Interdisciplinary Solutions for Underserved Areas,,,,10.1007/978-3-030-51051-0_12,Didier BassoléGouayon KoalaYaya TraoréOumarou Sié,2020,https://link.springer.com/chapter/10.1007/978-3-030-51051-0_12,Conference paper
Effective Android Malware Detection Based on Deep Learning,Artificial Intelligence and Security,,,,10.1007/978-981-15-8083-3_19,Yueqi JinTengfei YangYangyang LiHaiyong Xie,2020,https://link.springer.com/chapter/10.1007/978-981-15-8083-3_19,Conference paper
Analysis of the Impact of Permissions on the Vulnerability of Mobile Applications,e-Infrastructure and e-Services for Developing Countries,,,,10.1007/978-3-030-41593-8_1,Gouayon KoalaDidier BassoléAminata Zerbo/SabanéTegawendé F. BissyandéOumarou Sié,2020,https://link.springer.com/chapter/10.1007/978-3-030-41593-8_1,Conference paper
A Static Instrumentation Method for&#xa0;ELF Binary,Innovative Mobile and Internet Services in Ubiquitous Computing,,,,10.1007/978-3-030-22263-5_38,Wenchuan YangYifei WangBaojiang CuiChen Chen,2020,https://link.springer.com/chapter/10.1007/978-3-030-22263-5_38,Conference paper
The blockchain potential in computer virology: leveraging combinatorial techniques of k-ary codes,Journal of Computer Virology and Hacking Techniques,,,,10.1007/s11416-021-00389-9,Joanna MoubarakEric FiliolMaroun Chamoun,2021,https://link.springer.com/article/10.1007/s11416-021-00389-9,Article
Analysis of Ethereum Smart Contracts and Opcodes,Advanced Information Networking and Applications,,,,10.1007/978-3-030-15032-7_46,Stefano BistarelliGianmarco MazzanteMatteo MichelettiLeonardo MostardaFrancesco Tiezzi,2020,https://link.springer.com/chapter/10.1007/978-3-030-15032-7_46,Conference paper
Making Tezos Smart Contracts More Reliable with Coq,"Leveraging Applications of Formal Methods, Verification and Validation: Applications",,,,10.1007/978-3-030-61467-6_5,Bruno BernardoRaphaël CauderlierGuillaume ClaretArvid JakobssonBasile PesinJulien Tesson,2020,https://link.springer.com/chapter/10.1007/978-3-030-61467-6_5,Conference paper
Entropy-Based Feature Grouping in Machine Learning for Android Malware Classification,Information Security Applications,,,,10.1007/978-3-030-65299-9_5,Hyunseok ShimSouhwan Jung,2020,https://link.springer.com/chapter/10.1007/978-3-030-65299-9_5,Conference paper
Android malware detection based on image-based features and machine learning techniques,SN Applied Sciences,,,,10.1007/s42452-020-3132-2,Halil Murat ÜnverKhaled Bakour,2020,https://link.springer.com/article/10.1007/s42452-020-3132-2,Article
The Principle and Structure of Cyberspace Endogenous Security and Safety,Cyber Resilience System Engineering Empowered by Endogenous Security and Safety,,,,10.1007/978-981-97-0116-2_3,Jiangxing Wu,2024,https://link.springer.com/chapter/10.1007/978-981-97-0116-2_3,Chapter
AOMDroid: Detecting Obfuscation Variants of Android Malware Using Transfer Learning,Security and Privacy in Communication Networks,,,,10.1007/978-3-030-63095-9_14,Yu JiangRuixuan LiJunwei TangAli DavanianHeng Yin,2020,https://link.springer.com/chapter/10.1007/978-3-030-63095-9_14,Conference paper
"Maintenance-related concerns for post-deployed Ethereum smart contract development: issues, techniques, and future challenges",Empirical Software Engineering,,,,10.1007/s10664-021-10018-0,Jiachi ChenXin XiaDavid LoJohn GrundyXiaohu Yang,2021,https://link.springer.com/article/10.1007/s10664-021-10018-0,Article
Application of Siamese Neural Networks for Fast Vulnerability Detection in MIPS Executable Code,Proceedings of the Future Technologies Conference (FTC) 2019,,,,10.1007/978-3-030-32523-7_31,Roman DemidovAlexander Pechenkin,2020,https://link.springer.com/chapter/10.1007/978-3-030-32523-7_31,Conference paper
Malware,Cyber Security: The Lifeline of Information and Communication Technology,,,,10.1007/978-3-030-31703-4_5,Ramjee PrasadVandana Rohokale,2020,https://link.springer.com/chapter/10.1007/978-3-030-31703-4_5,Chapter
An Improved Ensemble Based Machine Learning Technique for Efficient Malware Classification,Intelligent Technologies and Applications,,,,10.1007/978-981-15-5232-8_56,Farwa Maqbool HussainFarhan Hassan Khan,2020,https://link.springer.com/chapter/10.1007/978-981-15-5232-8_56,Conference paper
Learning Human-Written Commit Messages to Document Code Changes,Journal of Computer Science and Technology,,,,10.1007/s11390-020-0496-0,Yuan HuangNan JiaHao-Jie ZhouXiang-Ping ChenZi-Bin ZhengMing-Dong Tang,2020,https://link.springer.com/article/10.1007/s11390-020-0496-0,Article
Enabling Next-Generation Cyber Ranges with Mobile Security Components,Testing Software and Systems,,,,10.1007/978-3-030-64881-7_10,Enrico RussoLuca VerderameAlessio Merlo,2020,https://link.springer.com/chapter/10.1007/978-3-030-64881-7_10,Conference paper
Explaining Android Application Authorship Attribution Based on Source Code Analysis,"Internet of Things, Smart Spaces, and Next Generation Networks and Systems",,,,10.1007/978-3-030-65726-0_5,Ivan MureninEvgenia NovikovaRoman UshakovIvan Kholod,2020,https://link.springer.com/chapter/10.1007/978-3-030-65726-0_5,Conference paper
"Generative AI for cyber threat intelligence: applications, challenges, and analysis of real-world case studies",Artificial Intelligence Review,,,,10.1007/s10462-025-11338-z,Prasasthy BalasubramanianSonali LiyanaHamsini SankaranShambavi SivaramakrishnanSruthi PusuluriSusanna PirttikangasElla Peltonen,2025,https://link.springer.com/article/10.1007/s10462-025-11338-z,Article
Forensic Investigation of Ransomware Activities—Part 1,Cyber and Digital Forensic Investigations,,,,10.1007/978-3-030-47131-6_4,Cian YoungRobert McArdleNhien-An Le-KhacKim-Kwang Raymond Choo,2020,https://link.springer.com/chapter/10.1007/978-3-030-47131-6_4,Chapter
APPregator: A Large-Scale Platform for&#xa0;Mobile Security Analysis,Testing Software and Systems,,,,10.1007/978-3-030-64881-7_5,Luca VerderameDavide CaputoAndrea RomdhanaAlessio Merlo,2020,https://link.springer.com/chapter/10.1007/978-3-030-64881-7_5,Conference paper
Detection of Metamorphic Malware Packers Using Multilayered LSTM Networks,Information and Communications Security,,,,10.1007/978-3-030-61078-4_3,Erik BergenholtzEmiliano CasalicchioDragos IlieAndrew Moss,2020,https://link.springer.com/chapter/10.1007/978-3-030-61078-4_3,Conference paper
Malware Detection Based on Static and Dynamic Features Analysis,Machine Learning for Cyber Security,,,,10.1007/978-3-030-62223-7_10,Budong XuYongqin LiXiaomei Yu,2020,https://link.springer.com/chapter/10.1007/978-3-030-62223-7_10,Conference paper
"Explainable Artificial Intelligence: Concepts, Applications, Research Challenges and Visions",Machine Learning and Knowledge Extraction,,,,10.1007/978-3-030-57321-8_1,Luca LongoRandy GoebelFreddy LecuePeter KiesebergAndreas Holzinger,2020,https://link.springer.com/chapter/10.1007/978-3-030-57321-8_1,Conference paper
Coronavirus Contact Tracing App Privacy: What Data Is Shared by the Singapore OpenTrace App?,Security and Privacy in Communication Networks,,,,10.1007/978-3-030-63086-7_6,Douglas J. LeithStephen Farrell,2020,https://link.springer.com/chapter/10.1007/978-3-030-63086-7_6,Conference paper
Understanding and improving artifact sharing in software engineering research,Empirical Software Engineering,,,,10.1007/s10664-021-09973-5,Christopher S. TimperleyLauren HerckisClaire Le GouesMichael Hilton,2021,https://link.springer.com/article/10.1007/s10664-021-09973-5,Article
An Insecurity Study of Ethereum Smart Contracts,"Security, Privacy, and Applied Cryptography Engineering",,,,10.1007/978-3-030-66626-2_10,Bishwas C. GuptaNitesh KumarAnand HandaSandeep K. Shukla,2020,https://link.springer.com/chapter/10.1007/978-3-030-66626-2_10,Conference paper
Post-exploitation and Persistence Techniques Against Programmable Logic&#xa0;Controller,Applied Cryptography and Network Security Workshops,,,,10.1007/978-3-030-61638-0_15,Andrei BytesJianying Zhou,2020,https://link.springer.com/chapter/10.1007/978-3-030-61638-0_15,Conference paper
"Exploring the Basic APIs, Part 2",Learn Java for Android Development,,,,10.1007/978-1-4842-5943-6_8,Peter SpäthJeff Friesen,2020,https://link.springer.com/chapter/10.1007/978-1-4842-5943-6_8,Chapter
Compiling C and C++ Programs for Dynamic White-Box Analysis,Formal Methods. FM 2019 International Workshops,,,,10.1007/978-3-030-54994-7_4,Zuzana BaranováPetr Ročkai,2020,https://link.springer.com/chapter/10.1007/978-3-030-54994-7_4,Conference paper
Tips and Tricks,Visual Studio Extensibility Development,,,,10.1007/978-1-4842-5853-8_9,Rishabh Verma,2020,https://link.springer.com/chapter/10.1007/978-1-4842-5853-8_9,Chapter
MinerGate: A Novel Generic and Accurate Defense Solution Against Web Based Cryptocurrency Mining Attacks,Cyber Security,,,,10.1007/978-981-33-4922-3_5,Guorui YuGuangliang YangTongxin LiXinhui HanShijie GuanJialong ZhangGuofei Gu,2020,https://link.springer.com/chapter/10.1007/978-981-33-4922-3_5,Conference paper
Dynamic and Secure Memory Transformation in Userspace,Computer Security – ESORICS 2020,,,,10.1007/978-3-030-58951-6_12,Robert LyerlyXiaoguang WangBinoy Ravindran,2020,https://link.springer.com/chapter/10.1007/978-3-030-58951-6_12,Conference paper
