Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Application of clustering methods for analyzing the security of Android applications,Automatic Control and Computer Sciences,,,,10.3103/S0146411617080156,E. Yu. PavlenkoA. V. YarmakD. A. Moskvin,2017,https://link.springer.com/article/10.3103/S0146411617080156,Article
Android Malware Detection Methods Based on the Combination of Clustering and Classification,Network and System Security,,,,10.1007/978-3-030-02744-5_30,Zhi XiongTing GuoQinkun ZhangYu ChengKai Xu,2018,https://link.springer.com/chapter/10.1007/978-3-030-02744-5_30,Conference paper
Defect Prediction in Android Binary Executables Using Deep Neural Network,Wireless Personal Communications,,,,10.1007/s11277-017-5069-3,Feng DongJunfeng WangQi LiGuoai XuShaodong Zhang,2017,https://link.springer.com/article/10.1007/s11277-017-5069-3,Article
Using Weighted Based Feature Selection Technique for Android Malware Detection,Mobile and Wireless Technologies 2017,,,,10.1007/978-981-10-5281-1_7,Nurul Hidayah MazlanIsredza Rahmi A. Hamid,2018,https://link.springer.com/chapter/10.1007/978-981-10-5281-1_7,Conference paper
Maintaining Root via Custom Android Kernel Across Over-The-Air Upgrade,Algorithms and Architectures for Parallel Processing,,,,10.1007/978-3-030-05051-1_21,Huang ZuchengLiu LuLi YuanzhangZhang YuZhang Qikun,2018,https://link.springer.com/chapter/10.1007/978-3-030-05051-1_21,Conference paper
Vulkan Abstraction Layer for Large Data Remote Rendering System,"Augmented Reality, Virtual Reality, and Computer Graphics",,,,10.1007/978-3-319-95270-3_40,Primož LavričCiril BohakMatija Marolt,2018,https://link.springer.com/chapter/10.1007/978-3-319-95270-3_40,Conference paper
Instruction Level Loop De-optimization,Computer and Information Science 2015,,,,10.1007/978-3-319-23467-0_15,Erh-Wen HuBogong SuJian Wang,2016,https://link.springer.com/chapter/10.1007/978-3-319-23467-0_15,Conference paper
The File destroyAll.exe: On Executing Proprietary Software,Cinderella's Stick,,,,10.1007/978-3-319-98488-9_9,Yannis TzitzikasYannis Marketakis,2018,https://link.springer.com/chapter/10.1007/978-3-319-98488-9_9,Chapter
Bio-inspired for Features Optimization and Malware Detection,Arabian Journal for Science and Engineering,,,,10.1007/s13369-017-2951-y,Mohd Faizal Ab RazakNor Badrul AnuarFazidah OthmanAhmad FirdausFirdaus AfifiRosli Salleh,2017,https://link.springer.com/article/10.1007/s13369-017-2951-y,Article
AppShield: Enabling Multi-entity Access Control Cross Platforms for Mobile App Management,Security and Privacy in Communication Networks,,,,10.1007/978-3-319-59608-2_1,Zhengyang QuGuanyu GuoZhengyue ShaoVaibhav RastogiYan ChenHao ChenWangjun Hong,2017,https://link.springer.com/chapter/10.1007/978-3-319-59608-2_1,Conference paper
MulAV: Multilevel and Explainable Detection of Android Malware with Data Fusion,Algorithms and Architectures for Parallel Processing,,,,10.1007/978-3-030-05063-4_14,Qun LiZhenxiang ChenQiben YanShanshan WangKun MaYuliang ShiLizhen Cui,2018,https://link.springer.com/chapter/10.1007/978-3-030-05063-4_14,Conference paper
Deobfuscation of Virtualization-Obfuscated Code Through Symbolic Execution and Compilation Optimization,Information and Communications Security,,,,10.1007/978-3-319-89500-0_28,Mingyue LiangZhoujun LiQiang ZengZhejun Fang,2018,https://link.springer.com/chapter/10.1007/978-3-319-89500-0_28,Conference paper
Malware Detection with Convolutional Neural Network Using Hardware Events,Computer Engineering and Technology,,,,10.1007/978-981-10-7844-6_11,Wei GuoTenghai WangJizeng Wei,2018,https://link.springer.com/chapter/10.1007/978-981-10-7844-6_11,Conference paper
On the Feasibility of Malware Authorship Attribution,Foundations and Practice of Security,,,,10.1007/978-3-319-51966-1_17,Saed AlrabaeeParia ShiraniMourad DebbabiLingyu Wang,2017,https://link.springer.com/chapter/10.1007/978-3-319-51966-1_17,Conference paper
Geometric Semantic Grammatical Evolution,Handbook of Grammatical Evolution,,,,10.1007/978-3-319-78717-6_7,Alberto MoraglioJames McDermottMichael O’Neill,2018,https://link.springer.com/chapter/10.1007/978-3-319-78717-6_7,Chapter
Entropy-based security risk measurement for Android mobile applications,Soft Computing,,,,10.1007/s00500-018-3377-5,Mahmood Deypir,2018,https://link.springer.com/article/10.1007/s00500-018-3377-5,Article
A study of the relation of mobile device attributes with the user-perceived quality of Android apps,Empirical Software Engineering,,,,10.1007/s10664-017-9507-3,Ehsan NoeiMark D. SyerYing ZouAhmed E. HassanIman Keivanloo,2017,https://link.springer.com/article/10.1007/s10664-017-9507-3,Article
Security Protocol of Social Payment Apps,"Intelligent, Secure, and Dependable Systems in Distributed and Cloud Environments",,,,10.1007/978-3-319-69155-8_10,Jasmeen Saini,2017,https://link.springer.com/chapter/10.1007/978-3-319-69155-8_10,Conference paper
The Folder myExperiment: On Verifying and Reproducing Data,Cinderella's Stick,,,,10.1007/978-3-319-98488-9_14,Yannis TzitzikasYannis Marketakis,2018,https://link.springer.com/chapter/10.1007/978-3-319-98488-9_14,Chapter
Statically Defend Network Consumption Against Acker Failure Vulnerability in Storm,Information and Communications Security,,,,10.1007/978-3-319-89500-0_56,Wenjun QianQingni ShenYizhe YangYahui YangZhonghai Wu,2018,https://link.springer.com/chapter/10.1007/978-3-319-89500-0_56,Conference paper
Ethereum: State of Knowledge and Research Perspectives,Foundations and Practice of Security,,,,10.1007/978-3-319-75650-9_14,Sergei Tikhomirov,2018,https://link.springer.com/chapter/10.1007/978-3-319-75650-9_14,Conference paper
Studying the characteristics of logging practices in mobile apps: a case study on F-Droid,Empirical Software Engineering,,,,10.1007/s10664-019-09687-9,Yi ZengJinfu ChenWeiyi ShangTse-Hsun (Peter) Chen,2019,https://link.springer.com/article/10.1007/s10664-019-09687-9,Article
Detection and Classification of Malwares in Mobile Applications,Innovations in Smart Cities and Applications,,,,10.1007/978-3-319-74500-8_17,Soussi IlhamAbderrahim Ghadi,2018,https://link.springer.com/chapter/10.1007/978-3-319-74500-8_17,Conference paper
FGFDect: A Fine-Grained Features Classification Model for Android Malware Detection,Security and Privacy in Communication Networks,,,,10.1007/978-3-030-01701-9_16,Chao LiuJianan LiMin YuBo LuoSong LiKai ChenWeiqing HuangBin Lv,2018,https://link.springer.com/chapter/10.1007/978-3-030-01701-9_16,Conference paper
The Meta-Pattern: Toward a Common Umbrella,Cinderella's Stick,,,,10.1007/978-3-319-98488-9_18,Yannis TzitzikasYannis Marketakis,2018,https://link.springer.com/chapter/10.1007/978-3-319-98488-9_18,Chapter
Detecting Privacy Information Abuse by Android Apps from API Call Logs,Advances in Information and Computer Security,,,,10.1007/978-3-319-97916-8_10,Katsutaka ItoHirokazu HasegawaYukiko YamaguchiHajime Shimada,2018,https://link.springer.com/chapter/10.1007/978-3-319-97916-8_10,Conference paper
Security and Software Engineering,Handbook of Software Engineering,,,,10.1007/978-3-030-00262-6_12,Sam MalekHamid BagheriJoshua GarciaAlireza Sadeghi,2019,https://link.springer.com/chapter/10.1007/978-3-030-00262-6_12,Chapter
Improved Tool Support for Machine-Code Decompilation in HOL4,Interactive Theorem Proving,,,,10.1007/978-3-319-22102-1_12,Anthony Fox,2015,https://link.springer.com/chapter/10.1007/978-3-319-22102-1_12,Conference paper
Using IM-Visor to stop untrusted IME apps from stealing sensitive keystrokes,Cybersecurity,,,,10.1186/s42400-018-0007-6,Chen TianYazhe WangPeng LiuQihui ZhouChengyi Zhang,2018,https://link.springer.com/article/10.1186/s42400-018-0007-6,Article
LMDGW: a novel matrix based dynamic graph watermark,Journal of Ambient Intelligence and Humanized Computing,,,,10.1007/s12652-017-0657-3,Lingling ZengWei RenYuling ChenMin Lei,2017,https://link.springer.com/article/10.1007/s12652-017-0657-3,Article
Codata in Action,Programming Languages and Systems,,,,10.1007/978-3-030-17184-1_5,Paul DownenZachary SullivanZena M. AriolaSimon Peyton Jones,2019,https://link.springer.com/chapter/10.1007/978-3-030-17184-1_5,Conference paper
Cross-Architecture Lifter Synthesis,Software Engineering and Formal Methods,,,,10.1007/978-3-319-92970-5_10,Rijnard van TonderClaire Le Goues,2018,https://link.springer.com/chapter/10.1007/978-3-319-92970-5_10,Conference paper
Turing Obfuscation,Security and Privacy in Communication Networks,,,,10.1007/978-3-319-78813-5_12,Yan WangShuai WangPei WangDinghao Wu,2018,https://link.springer.com/chapter/10.1007/978-3-319-78813-5_12,Conference paper
Automotive Cybersecurity,Guide to Automotive Connectivity and Cybersecurity,,,,10.1007/978-3-319-73512-2_6,Dietmar P. F. MöllerRoland E. Haas,2019,https://link.springer.com/chapter/10.1007/978-3-319-73512-2_6,Chapter
Learning Types for Binaries,Formal Methods and Software Engineering,,,,10.1007/978-3-319-68690-5_26,Zhiwu XuCheng WenShengchao Qin,2017,https://link.springer.com/chapter/10.1007/978-3-319-68690-5_26,Conference paper
Computer Security,Computer and Network Security Essentials,,,,10.1007/978-3-319-58424-9_1,Jeffrey L. Duffany,2018,https://link.springer.com/chapter/10.1007/978-3-319-58424-9_1,Chapter
Understanding Android Obfuscation Techniques: A Large-Scale Investigation in the Wild,Security and Privacy in Communication Networks,,,,10.1007/978-3-030-01701-9_10,Shuaike DongMenghao LiWenrui DiaoXiangyu LiuJian LiuZhou LiFenghao XuKai ChenXiaoFeng WangKehuan Zhang,2018,https://link.springer.com/chapter/10.1007/978-3-030-01701-9_10,Conference paper
Forensic Analysis of Android Runtime (ART) Application Heap Objects in Emulated and Real Devices,Information Systems Security and Privacy,,,,10.1007/978-3-319-93354-2_7,Alberto Magno Muniz SoaresRafael Timoteo de Sousa Junior,2018,https://link.springer.com/chapter/10.1007/978-3-319-93354-2_7,Conference paper
Hunting Password Leaks in Android Applications,ICT Systems Security and Privacy Protection,,,,10.1007/978-3-319-99828-2_20,Johannes Feichtner,2018,https://link.springer.com/chapter/10.1007/978-3-319-99828-2_20,Conference paper
How to Get an Efficient yet Verified Arbitrary-Precision Integer Library,"Verified Software. Theories, Tools, and Experiments",,,,10.1007/978-3-319-72308-2_6,Raphaël Rieu-HelftClaude MarchéGuillaume Melquiond,2017,https://link.springer.com/chapter/10.1007/978-3-319-72308-2_6,Conference paper
Real-World Abstract Machines,Programming Language Concepts,,,,10.1007/978-3-319-60789-4_9,Peter Sestoft,2017,https://link.springer.com/chapter/10.1007/978-3-319-60789-4_9,Chapter
Investigating Fingerprinters and Fingerprinting-Alike Behaviour of Android Applications,Computer Security,,,,10.1007/978-3-319-98989-1_4,Christof Ferreira TorresHugo Jonker,2018,https://link.springer.com/chapter/10.1007/978-3-319-98989-1_4,Conference paper
"Human Factors, Self-awareness and Intervention Approaches in Cyber Security When Using Mobile Devices and Social Networks",Security and Privacy in Communication Networks,,,,10.1007/978-3-319-78816-6_13,Ken EustaceRafiqul IslamPhilip TsangGeoff Fellows,2018,https://link.springer.com/chapter/10.1007/978-3-319-78816-6_13,Conference paper
On Symbolic Verification of Bitcoin’s script Language,"Data Privacy Management, Cryptocurrencies and Blockchain Technology",,,,10.1007/978-3-030-00305-0_3,Rick KlompAndrea Bracciali,2018,https://link.springer.com/chapter/10.1007/978-3-030-00305-0_3,Conference paper
Vulnerabilities of Android OS-Based Telematics System,Wireless Personal Communications,,,,10.1007/s11277-016-3618-9,Hyo Jin JoWonsuk ChoiSeoung Yeop NaSamuel WooDong Hoon Lee,2016,https://link.springer.com/article/10.1007/s11277-016-3618-9,Article
Siamese: scalable and incremental code clone search via multiple code representations,Empirical Software Engineering,,,,10.1007/s10664-019-09697-7,Chaiyong RagkhitwetsagulJens Krinke,2019,https://link.springer.com/article/10.1007/s10664-019-09697-7,Article
SECURING BLUETOOTH LOW ENERGY LOCKS FROM UNAUTHORIZEDACCESS AND SURVEILLANCE,Critical Infrastructure Protection XI,,,,10.1007/978-3-319-70395-4_16,Anthony RoseJason BindewaldBenjamin RamseyMason RiceBarry Mullins,2017,https://link.springer.com/chapter/10.1007/978-3-319-70395-4_16,Conference paper
NativeSpeaker: Identifying Crypto Misuses in Android Native Code Libraries,Information Security and Cryptology,,,,10.1007/978-3-319-75160-3_19,Qing WangJuanru LiYuanyuan ZhangHui WangYikun HuBodong LiDawu Gu,2018,https://link.springer.com/chapter/10.1007/978-3-319-75160-3_19,Conference paper
Introductory Malware Analysis,Introductory Computer Forensics,,,,10.1007/978-3-030-00581-8_18,Xiaodong Lin,2018,https://link.springer.com/chapter/10.1007/978-3-030-00581-8_18,Chapter
Towards Accuracy in Similarity Analysis of Android Applications,Information Systems Security,,,,10.1007/978-3-030-05171-6_8,Sreesh KishoreRenuka KumarSreeranga Rajan,2018,https://link.springer.com/chapter/10.1007/978-3-030-05171-6_8,Conference paper
Software Tool Support for Modular Reasoning in Modal Logics of Actions,Interactive Theorem Proving,,,,10.1007/978-3-319-94821-8_4,Samuel BalcoSabine FrittellaGiuseppe GrecoAlexander KurzAlessandra Palmigiano,2018,https://link.springer.com/chapter/10.1007/978-3-319-94821-8_4,Conference paper
Improvised Symbol Table Structure,Proceedings of the 5th International Conference on Frontiers in Intelligent Computing: Theory and Applications,,,,10.1007/978-981-10-3153-3_36,Narander KumarShivani Dubey,2017,https://link.springer.com/chapter/10.1007/978-981-10-3153-3_36,Conference paper
Code obfuscation against abstraction refinement attacks,Formal Aspects of Computing,,,,10.1007/s00165-018-0462-6,Roberto BruniRoberto GiacobazziRoberta Gori,2018,https://link.springer.com/article/10.1007/s00165-018-0462-6,Article
Garbage Collection - Introduction,Pro .NET Memory Management,,,,10.1007/978-1-4842-4027-4_7,Konrad Kokosa,2018,https://link.springer.com/chapter/10.1007/978-1-4842-4027-4_7,Chapter
.NET Fundamentals,Pro .NET Memory Management,,,,10.1007/978-1-4842-4027-4_4,Konrad Kokosa,2018,https://link.springer.com/chapter/10.1007/978-1-4842-4027-4_4,Chapter
Static Analysis for Security Vetting of Android Apps,From Database to Cyber Security,,,,10.1007/978-3-030-04834-1_19,Sankardas RoyDewan ChaulagainShiva Bhusal,2018,https://link.springer.com/chapter/10.1007/978-3-030-04834-1_19,Chapter
A Framework for Recognition and Confronting of Obfuscated Malwares Based on Memory Dumping and Filter Drivers,Wireless Personal Communications,,,,10.1007/s11277-017-4859-y,Danial JavaheriMehdi Hosseinzadeh,2017,https://link.springer.com/article/10.1007/s11277-017-4859-y,Article
JTR: A Binary Solution for Switch-Case Recovery,Engineering Secure Software and Systems,,,,10.1007/978-3-319-62105-0_12,Lucian CojocarTaddeus KroesHerbert Bos,2017,https://link.springer.com/chapter/10.1007/978-3-319-62105-0_12,Conference paper
A study of android malware detection techniques in virtual environment,Cluster Computing,,,,10.1007/s10586-016-0630-5,Hyun Mi JungKi-Bong KimHan-Jin Cho,2016,https://link.springer.com/article/10.1007/s10586-016-0630-5,Article
HOBiT: Programming Lenses Without Using Lens Combinators,Programming Languages and Systems,,,,10.1007/978-3-319-89884-1_2,Kazutaka MatsudaMeng Wang,2018,https://link.springer.com/chapter/10.1007/978-3-319-89884-1_2,Conference paper
Code Obfuscation Against Abstract Model Checking Attacks,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-319-73721-8_5,Roberto BruniRoberto GiacobazziRoberta Gori,2018,https://link.springer.com/chapter/10.1007/978-3-319-73721-8_5,Conference paper
Android Forensics,Introductory Computer Forensics,,,,10.1007/978-3-030-00581-8_15,Xiaodong Lin,2018,https://link.springer.com/chapter/10.1007/978-3-030-00581-8_15,Chapter
Ransomware Analysis,Introductory Computer Forensics,,,,10.1007/978-3-030-00581-8_19,Xiaodong Lin,2018,https://link.springer.com/chapter/10.1007/978-3-030-00581-8_19,Chapter
