citation_key,decision,confidence,reason
wang_design_2025,exclude,0.99,"本文に機械学習／深層学習の利用やバイナリから高級言語コードを復元する目的が記載されておらず、デコンパイル研究の対象外であるため（IN1, IN2 が満たされない）。"
hartfill_emg-based_2025,exclude,0.99,本論文はEMGによるジェスチャ認識であり、機械学習・深層学習が主目的でもなく、バイナリやアセンブリから高級コードを復元するデコンパイル研究ではないため除外する。
xu_phrase-gesture_2022,exclude,0.99,本文はスマートフォンのジェスチャー入力システムで、MLは言語モデルによるジェスチャーデコーダに使用されているが、バイナリやアセンブリから高級言語コードを復元するデコンパイル目的ではない。
mao_research_2025,exclude,0.99,機械学習やデコンパイルが主目的ではなく、物流システム統合の研究でありIN1・IN2を満たさないため
baumer_finding_2025,exclude,0.97,本論文は SSH プロトコルの状態機械をブラックボックス学習で解析する研究で、機械学習／深層学習は使用せず、デコンパイルや高級言語コード復元も目的としていないため、IN1・IN2 を満たさず除外対象 (EX‑A 系列) となります。
chu_research_2024,exclude,1.0,目的がロボットの歩行制御であり、デコンパイルや高級コード復元とは無関係。機械学習・深層学習も使用していないためIN1を満たさない（EX-A）
zhang_design_2025,exclude,0.99,本稿はトマト収穫ロボットの制御・ビジョンシステム設計であり、バイナリやアセンブリから高級言語ソースコードを復元することが目的ではない。ML/DL が用いられていても decompilation が主目的でないため、スクリーニング基準の EX‑A（デコンパイルが目的でない）に該当する。
little_polymorphic_2024,exclude,0.96,本稿は動的計画法の代数的導出手法を提案しており、機械学習／ディープラーニングの利用やバイナリから高級言語への復元・高級化を目的としていないため、EX-A系（目的がデコンパイルではなくアルゴリズム設計）に該当し除外します。
jiang_matcha_2022,exclude,0.99,本稿はTFHEゲートの高速化を目的としたハードウェアアクセラレータであり、機械学習を用いたバイナリ/アセンブリからの高級言語復元や擬似コード高級化を主目的としていないため、IN2を満たさずEX-B4（デコンパイル対象外）に該当します。
bangaru_systematically_2021,exclude,0.96,本文はパラメトリック不連続性の微分手法と新しい微分プログラミング言語の提案であり、入力・出力共にバイナリやコード復元を対象としておらず、ソースコード生成・擬似コード高級化が目的ではない（EX‑B3）。
sato_formal_2019,exclude,0.99,本論文は確率的プログラムの形式検証に関するロジック構築が主目的であり、機械学習・ディープラーニングを中核に用いたバイナリから高級言語への復元・高級化は含まれない。入力も出力もバイナリやアセンブリとは無関係で、除外条件 EX-A3（検証・形式検証が主目的）に該当するため。
mio_beyond_2022,exclude,0.97,IN1 not satisfied (論文はML/DLを用いた手法を提案しておらず、デコンパイルや高級コード復元とは無関係)
granskog_neural_2021,exclude,0.99,本文はバイナリやアセンブリから高級言語コードを復元することを目的としておらず、MLはシーンレンダリングに用いられるだけなので、スコープ外（EX-A）です。
sharma_graspui_2024,exclude,0.99,目的がオブジェクト中心ジェスチャーの設計・評価であり、デコンパイルや高級コード復元とは無関係。ML/DL が主要手法でもなく、スコープ外のため除外 (EX-A)。
gevay_power_2021,exclude,0.99,本論文はバイナリ/アセンブリの高級化やソース復元を目的としておらず、ML/DL を利用したデコンパイル研究でもないため、除外基準 EX-B4（対象がスコープ外）に該当します。
chen_enhancing_2024,exclude,0.99,本稿はホームエクササイズ向けディスプレイの高さ自動調整に関する研究で、ML/DL を用いたバイナリからの高級言語復元や擬似コード高級化が目的ではなく、デコンパイルは対象外です。
jiang_latent-space_2023,exclude,0.99,本論文はMRI画像復元を目的としており、バイナリやアセンブリから高級言語コードを復元するデコンパイル研究ではないため。
sun_sonispace_2023,exclude,0.99,本稿は身体動作の可視化・音響化に関するインタラクション研究であり、ML/DL を用いたバイナリからのソースコード復元や擬似コード高級化という目的・入力・出力が全く存在しないため、スクリーニング基準のIN1‑IN3を満たさず除外対象となります。
ning_control_2023,exclude,0.99,本稿はロボット巡回システムの設計・実装が主目的で、ML/DLを用いたバイナリ/アセンブリからのソース復元やデコンパイルは対象外であるため除外
baronetto_simulation_2021,exclude,0.99,本稿はバイナリやアセンブリから高級コードを復元する研究ではなく、衣服埋め込みセンサのシミュレーション手法を提示している。ML/DL をデコンパイルに用いる目的もなく、入力・出力もバイナリ等ではないため、全ての採択条件 (IN1‑IN3) を満たさず除外対象 (EX‑A/EX‑B/EX‑C) に該当する。
bai_speech_2022,exclude,0.99,本論文は音声から顔画像を生成する研究で、バイナリやアセンブリから高級言語コードを復元するデコンパイルとは無関係であり、スコープ外です。
bustany_specpart_2022,exclude,0.99,本論文はバイナリやアセンブリから高級言語ソースを復元することを目的としておらず、ハイパーグラフ分割という別領域の最適化手法を提案している。したがってIN2を満たさず、スコープ外で除外とする。
aso_portable_2021,exclude,0.99,目的が3D姿勢推定であり、バイナリやアセンブリからソースコード復元・高級化を行うデコンパイル研究ではない（EX-A）。
chen_automata-based_2023,exclude,0.96,本研究は量子回路の検証・バグ検出が主目的であり、ML/DL を中核に用いたバイナリから高級言語への復元や擬似コード高級化とは無関係（EX-A3・EX-B4）。
colaco_constructive_2023,exclude,0.95,要旨に機械学習・ディープラーニングが使われていない上、デコンパイルや高級コード復元が目的ではなく、言語意味論とインタプリタの構築が主旨であるため
alexandru_intrinsically_2025,exclude,0.99,本稿はCubical Agdaによる整列アルゴリズムの形式的証明を扱うもので、機械学習/深層学習の利用やバイナリから高級言語への復元・デコンパイルが目的ではなく、対象外（EX-A・EX-B）です。
aranovich_beyond_2022,exclude,0.95,目的がサイバーセキュリティ情報の統合・抽出であり、デコンパイルや高級コード復元とは無関係（EX-A4）
futami_method_2022,exclude,0.99,研究の主目的は赤外線センサによる顔ジェスチャ認識であり、デコンパイルや高級コード生成とは無関係。ML/DL が主要手法かどうかも抽象からは不明で、IN1・IN2・IN3 を満たさないため除外（EX-A）。
heidari_allocating_2021,exclude,0.99,本稿は機械学習やディープラーニングを用いたデコンパイル・ソース復元を目的としておらず、社会経済モデルの最適配分が主題であるため除外する。
yoon_formal_2022,exclude,0.99,本論文は機械学習／深層学習を用いた手法を提案しておらず、デコンパイルや高級言語復元を目的としていないため、IN1・IN2 を満たさず、目的がデコンパイル以外（形式的モナドインタプリタの理論構築）である点から EX-A に該当します。
aguirre_higher-order_2021,exclude,0.99,本論文は機械学習・深層学習を使用せず、バイナリから高級言語への復元や擬似コード高級化を目的としていないため、IN1・IN2・IN3 を満たさず除外対象となります。
arranz_olmos_preservation_2025,exclude,0.99,本論文はコンパイラのスペキュレーティブ・コンスタントタイム特性の保持を形式的に検証するもので、機械学習・ディープラーニングは使用されず、バイナリから高級言語コードを復元することも目的としていないため、EX-A3（検証・安全性保証系）に該当し除外する。
carvalho_semantic_2023,exclude,0.99,ML/DL が使用されておらず、デコンパイルや高級コード復元が研究目的ではないため、IN1・IN2・IN3 を満たさず除外されます。
lu_grisette_2023,exclude,0.96,本論文はシンボリックコンパイルと制約ソルバ用評価フレームワークを提案しており、目的はバイナリやアセンブリから高級言語コードを復元することではなく、プログラムを制約に変換することにあるため、デコンパイル研究の範囲外（EX-A）。ML/DL 手法も使用していない。
jeffrey_leaky_2022,exclude,0.99,本文はリラックスドメモリモデルの形式的手法を提案しており、機械学習/ディープラーニングやバイナリからのソース復元は目的でも手法でも登場しないため、IN1・IN2を満たさず、EX-A（デコンパイルが目的でない）に該当します。
ullrich__2022,exclude,0.99,ML/DLを使用せず、デコンパイル（バイナリから高級コード復元）が主目的でないため除外
gu_3d_2024,exclude,0.98,本論文は3Dヒューマンポーズ推定というコンピュータビジョン課題であり、バイナリやアセンブリから高級言語を復元することを目的としていない（IN2・IN3 を満たさない）。
spies_quiver_2024,exclude,0.99,本文献はML/DLを用いた手法ではなく、バイナリから高級コードを復元するデコンパイルが主目的でもないため、IN1・IN2を満たさず除外となります。
trevithick_real-time_2023,exclude,0.99,本研究は単一画像から3D表現を生成することが目的で、バイナリやアセンブリから高級言語コードを復元するデコンパイルとは無関係です。
jeong_massive_2022,exclude,0.98,目的がマルウェアの分類であり、デコンパイルや高級コード復元が主目的ではない（EX-A1: classification）
ramamoorthy_linux_2024,exclude,0.98,目的がマルウェア変種の分類であり、デコンパイルや高級コード復元ではなく分類タスク（EX-A1）に該当するため除外
donisi_work-related_2021,exclude,0.99,目的がバイナリデコンパイルではなく、ウェアラブルセンサデータのリスク分類（機械学習による二値分類）であるため、EX-A1（分類タスク）に該当します。
prisco_capability_2024,exclude,0.98,目的が姿勢の安全/不安全分類であり、デコンパイルやソースコード復元が主目的ではない（EX-A1: classification）。
falconer_condition_2022,exclude,0.99,目的がファイバーロープの状態分類であり、デコンパイルや高級コード復元とは無関係（EX-A1）
stahl_toward_2025,exclude,0.99,目的が航空翼の流れ分離検出であり、バイナリやアセンブリから高級言語コードを復元するデコンパイル研究ではないため（EX-A）。
haghighi_effective_2020,exclude,0.96,本論文の目的は画像透かしによる改ざん検出・復元であり、デコンパイルや高級言語コードの復元とは無関係。MLはFNNを用いた特徴抽出だが、デコンパイルは主目的外（EX-A3）であるため除外する。
islam_neural_2018,exclude,0.99,本論文は画像透かし技術であり、機械語バイナリやアセンブリの高級言語復元を目的としていない。MLは使用されているが、デコンパイル・高級化が目的ではないため除外（EX-A1）
horvath_pragmatic_2023,exclude,0.96,ML/DLが中心でなく、目的がSysMLモデルの検証・妥当性確認（verification/validation）であり、デコンパイルやソースコード復元とは無関係なため（EX-A3）。
jang_transformer-based_2025,exclude,1.0,本論文は建設現場の動画から作業を認識することを目的としており、バイナリ/アセンブリからのコード復元や擬似コード高級化とは無関係であるため、デコンパイル研究のスコープ外（EX-A）。
rhim_binary_2024,exclude,0.98,論文は光学マルチプレクサの設計・実装について述べており、機械学習/深層学習の活用やバイナリから高級コードへの復元・高級化を目的としていない（EX-A）
zhao_research_2024-1,exclude,0.99,本稿は原子炉の熱・制御特性シミュレーションであり、ML/DL を用いたデコンパイルや高級コード復元が目的ではないため、除外基準 EX‑A に該当します。
zhou_modeling_2024,exclude,0.95,本論文は船舶ブロック結合装置の制御手法を提案しており、MLはRBFニューラルネットを制御に利用しているが、デコンパイルや高級言語ソース復元が主目的ではない（IN2未達）。したがって目的が別タスクであり除外対象となる。
he_formalizing_2025,exclude,0.93,EX-B2: 本稿は G‑code を立方体や点群に変換して解析するアルゴリズムを提案しており、機械学習は使われず、出力も高級言語ソースや擬似コードの高級化ではなく、コードの可視化・評価に留まるため除外
agrawal_leveraging_2025,exclude,0.99,機械学習・ディープラーニングを用いず、デコンパイルやバイナリから高級コード復元を目的としていないため、スクリーニング基準のIN1〜IN3を満たさず除外対象となります。
liew_interpretable_2020,exclude,0.99,目的が低背痛の状態分類であり、デコンパイルや高級コード復元が主目的ではないため（EX-A1: 分類タスク）
qin_directed_2025,exclude,0.95,目的は脆弱性検出とグレイボックスファジングであり、デコンパイルや高級言語コードの復元が主目的ではない（EX-A3・EX-B1）。MLは類似度比較とターゲット選択に使用されているが、出力はコードではなく脆弱関数の特定・テスト対象であるため基準から外れる。
liu_headland_2024,exclude,0.99,目的が農業機械の走行支援のための画像・ステレオビジョンによるヘッドランド検出であり、デコンパイルやコード復元とは無関係（EX-A）
bu_overview_2021,exclude,0.99,本文は航空エンジンファンノイズの測定手法のレビューであり、デコンパイルやバイナリからの高級コード復元を目的としていない。機械学習は測定技術の補助として言及されるだけで、ML/DL が主目的ではなく、対象外タスク（EX-A）に該当する。
schwarz_co-evolutionary_2022,exclude,0.99,本論文はタンパク質構造予測・柔軟性解析が目的であり、バイナリやアセンブリから高級言語コードを復元するデコンパイル研究ではない（目的がデコンパイルではないためEX‑Aに該当）。
khan_plane_2023,exclude,0.99,目的がCT画像のセグメンテーションであり、デコンパイルや高級コード復元とは無関係（EX-A）
castellanos_fault_2020,exclude,0.99,本研究は決定木による故障検出・分類が主目的であり、バイナリやアセンブリから高級言語コードを復元するデコンパイルとは無関係です（EX-A1）。
yin_artificial_2024,exclude,0.99,本研究は医療データからサルコペニアを予測する分類タスクであり、デコンパイルやコード復元を目的としていない（EX-A1）。入力はバイナリ/アセンブリではなく人口統計・機能指標、出力も疾病リスク予測であるためスコープ外。
guan_study_2025,exclude,1.0,研究目的は慢性疾患患者におけるうつ症状要因の特定・予測であり、バイナリやアセンブリから高級コードを復元するデコンパイルとは無関係（EX‑A1）
